,0,1,2,3,4,5,6,7,8
223,北京科技大学,统考,土木与资源工程学院,,力学,全日制,岩石力学与工程,,专业：8(不含推免)
224,北京科技大学,统考,土木与资源工程学院,,力学,全日制,土力学与边坡、基础工程,,专业：8(不含推免)
225,北京科技大学,统考,土木与资源工程学院,,力学,全日制,岩土工程数值计算与分析,,专业：8(不含推免)
226,北京科技大学,统考,土木与资源工程学院,,力学,全日制,岩土非线性力学理论与耦合分析方法,,专业：8(不含推免)
227,北京科技大学,统考,土木与资源工程学院,,力学,全日制,岩土应力与变形测试理论与技术,,专业：8(不含推免)
228,北京科技大学,统考,土木与资源工程学院,,力学,全日制,工程爆破理论与技术,,专业：8(不含推免)
229,北京科技大学,统考,土木与资源工程学院,,力学,全日制,岩石动力学理论与应用,,专业：8(不含推免)
230,北京科技大学,统考,土木与资源工程学院,,力学,全日制,土木工程材料物理力学性质,,专业：8(不含推免)
231,北京科技大学,统考,土木与资源工程学院,,力学,全日制,工程结构力学与特种结构设计理论,,专业：8(不含推免)
232,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,岩土工程稳定性研究,,专业：19(不含推免)
233,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,岩土工程支护设计理论与加固处理技术,,专业：19(不含推免)
234,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,岩土工程数值模拟分析,,专业：19(不含推免)
235,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,岩石动力学与工程应用,,专业：19(不含推免)
236,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,结构非线性理论,,专业：19(不含推免)
237,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,结构设计优化,,专业：19(不含推免)
238,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,土木工程材料及应用,,专业：19(不含推免)
239,北京科技大学,统考,土木与资源工程学院,,土木工程,全日制,城市地下空间开发与利用,,专业：19(不含推免)
240,北方工业大学,统考,计算机学院,,计算机科学与技术,全日制,计算机系统结构,,专业：26(不含推免)
241,北方工业大学,统考,计算机学院,,计算机科学与技术,全日制,计算机软件与理论,,专业：26(不含推免)
242,北方工业大学,统考,计算机学院,,计算机科学与技术,全日制,计算机应用技术,,专业：26(不含推免)
243,北方工业大学,统考,计算机学院,,计算机科学与技术,全日制,计算机网络与信息安全,,专业：26(不含推免)
244,北方工业大学,统考,计算机学院,,软件工程,全日制,软件工程理论,,专业：6(不含推免)
245,北方工业大学,统考,计算机学院,,软件工程,全日制,软件工程技术,,专业：6(不含推免)
246,北方工业大学,统考,计算机学院,,软件工程,全日制,领域软件工程,,专业：6(不含推免)
247,北方工业大学,统考,计算机学院,,软件工程,全日制,软件服务工程,,专业：6(不含推免)
248,北方工业大学,统考,计算机学院,,网络空间安全,全日制,网络空间内容安全,,专业：4(不含推免)
249,北方工业大学,统考,计算机学院,,网络空间安全,全日制,多媒体信息安全,,专业：4(不含推免)
250,北方工业大学,统考,计算机学院,,网络空间安全,全日制,工业控制与物联网安全,,专业：4(不含推免)
251,北方工业大学,统考,计算机学院,,(专业学位)计算机技术,全日制,分布式系统与云计算技术,,专业：39(不含推免)
252,北方工业大学,统考,计算机学院,,(专业学位)计算机技术,全日制,工业生产数据智能分析与挖掘,,专业：39(不含推免)
253,北方工业大学,统考,计算机学院,,(专业学位)计算机技术,全日制,图像处理技术,,专业：39(不含推免)
254,北方工业大学,统考,计算机学院,,(专业学位)计算机技术,全日制,数据处理技术与软件服务,,专业：39(不含推免)
255,北方工业大学,统考,计算机学院,,(专业学位)计算机技术,全日制,互动新媒体技术,,专业：39(不含推免)
256,北方工业大学,统考,计算机学院,,(专业学位)软件工程,全日制,软件工程技术,,专业：11(不含推免)
257,北方工业大学,统考,计算机学院,,(专业学位)软件工程,全日制,领域软件工程,,专业：11(不含推免)
258,北方工业大学,统考,计算机学院,,(专业学位)软件工程,全日制,软件服务工程,,专业：11(不含推免)
259,北方工业大学,统考,电子信息工程学院,,电子科学与技术,全日制,电路与系统,,专业：11(不含推免)
260,北方工业大学,统考,电子信息工程学院,,电子科学与技术,全日制,微电子学与固体电子学,,专业：11(不含推免)
261,北方工业大学,统考,电子信息工程学院,,电子科学与技术,全日制,电磁场与微波技术,,专业：11(不含推免)
262,北方工业大学,统考,电子信息工程学院,,电子科学与技术,全日制,物理电子学,,专业：11(不含推免)
263,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,图像处理与智能识别技术,,专业：23(不含推免)
264,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,视频信号压缩解码技术,,专业：23(不含推免)
265,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,通信、导航与遥测遥控技术,,专业：23(不含推免)
266,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,多媒体智能通信终端技术,,专业：23(不含推免)
267,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,微弱信号测量技术,,专业：23(不含推免)
268,北方工业大学,统考,电子信息工程学院,,信息与通信工程,全日制,传感网与微定位技术,,专业：23(不含推免)
269,北方工业大学,统考,电子信息工程学院,,(专业学位)电子与通信工程,全日制,无线电遥测遥控与卫星导航,,专业：42(不含推免)
270,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,化工热力学,,专业：104(不含推免)
271,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,化学反应工程,,专业：104(不含推免)
272,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,传质与分离工程,,专业：104(不含推免)
273,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,化工系统与模拟优化控制,,专业：104(不含推免)
274,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,化学工艺,,专业：104(不含推免)
275,北京化工大学,统考,化学工程学院,,化学工程与技术,全日制,能源化工,,专业：104(不含推免)
276,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,水污染控制工程,,专业：20(不含推免)
277,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,固体废物处理与资源化,,专业：20(不含推免)
278,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,大气污染控制工程,,专业：20(不含推免)
279,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,污染控制化学与生物学,,专业：20(不含推免)
280,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,环境催化与环境材料,,专业：20(不含推免)
281,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,环境健康与安全,,专业：20(不含推免)
282,北京化工大学,统考,化学工程学院,,环境科学与工程,全日制,生态环境规划与管理,,专业：20(不含推免)
283,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,非全日制,不区分研究方向,,专业：14(不含推免)
284,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,全日制,化学反应工程,,专业：56(不含推免)
285,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,全日制,传质与分离工程,,专业：56(不含推免)
286,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,全日制,化工系统与模拟优化控制,,专业：56(不含推免)
287,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,全日制,绿色化学工艺,,专业：56(不含推免)
288,北京化工大学,统考,化学工程学院,,(专业学位)化学工程,全日制,能源化工,,专业：56(不含推免)
289,北京化工大学,统考,化学工程学院,,(专业学位)环境工程,非全日制,不区分研究方向,,专业：10(不含推免)
290,北京化工大学,统考,化学工程学院,,(专业学位)环境工程,全日制,固体废物处理与资源化,,专业：12(不含推免)
291,北京化工大学,统考,化学工程学院,,(专业学位)环境工程,全日制,水处理与再生利用技术,,专业：12(不含推免)
292,北京化工大学,统考,化学工程学院,,(专业学位)环境工程,全日制,废气处理技术,,专业：12(不含推免)
293,北京化工大学,统考,材料科学与工程学院,,化学,全日制,可控—活性聚合与大分子工程,,专业：24(不含推免)
294,北京化工大学,统考,材料科学与工程学院,,化学,全日制,多相多组分聚合物体系,,专业：24(不含推免)
295,北京化工大学,统考,材料科学与工程学院,,化学,全日制,聚合物物理,,专业：24(不含推免)
296,北京化工大学,统考,材料科学与工程学院,,材料科学与工程,全日制,材料化学,,专业：150(不含推免)
297,北京化工大学,统考,材料科学与工程学院,,材料科学与工程,全日制,功能材料模拟、设计及合成,,专业：150(不含推免)
298,北京化工大学,统考,材料科学与工程学院,,材料科学与工程,全日制,材料环境行为与失效机理,,专业：150(不含推免)
299,北京化工大学,统考,材料科学与工程学院,,材料科学与工程,全日制,碳材料及复合材料,,专业：150(不含推免)
300,北京工商大学,统考,理学院,,统计学,全日制,不区分研究方向,,专业：6(不含推免)
301,北京工商大学,统考,理学院,,材料物理与化学,全日制,不区分研究方向,,专业：2(不含推免)
302,北京工商大学,统考,理学院,,化学工艺,全日制,不区分研究方向,,专业：2(不含推免)
303,北京工商大学,统考,理学院,,化妆品科学与技术,全日制,不区分研究方向,,专业：3(不含推免)
304,北京工商大学,统考,理学院,,轻工技术与工程,全日制,日用化学品科学与技术,,研究方向：5(不含推免)
305,北京工商大学,统考,理学院,,(专业学位)化学工程,全日制,不区分研究方向,,专业：27(不含推免)
306,北京工商大学,统考,食品学院,,生物化工,全日制,不区分研究方向,,专业：3(不含推免)
307,北京工商大学,统考,食品学院,,应用化学,全日制,不区分研究方向,,专业：10(不含推免)
308,北京工商大学,统考,食品学院,,轻工技术与工程,全日制,日用化学品科学与技术,,研究方向：8(不含推免)
309,北京工商大学,统考,食品学院,,轻工技术与工程,全日制,发酵工程,,研究方向：15(不含推免)
310,北京工商大学,统考,食品学院,,环境科学与工程,全日制,不区分研究方向,,专业：13(不含推免)
311,北京工商大学,统考,食品学院,,食品科学与工程,全日制,不区分研究方向,,专业：18(不含推免)
312,北京工商大学,统考,食品学院,,(专业学位)化学工程,全日制,不区分研究方向,,专业：35(不含推免)
313,北京工商大学,统考,食品学院,,(专业学位)食品工程,全日制,不区分研究方向,,专业：43(不含推免)
314,北京工商大学,统考,材料与机械工程学院,,机械工程,全日制,不区分研究方向,,专业：9(不含推免)
315,北京工商大学,统考,材料与机械工程学院,,材料科学与工程,全日制,不区分研究方向,,专业：5(不含推免)
316,北京工商大学,统考,材料与机械工程学院,,轻工技术与工程,全日制,包装材料科学与装备技术,,研究方向：9(不含推免)
317,北京工商大学,统考,材料与机械工程学院,,(专业学位)机械工程,全日制,不区分研究方向,,专业：23(不含推免)
318,北京工商大学,统考,材料与机械工程学院,,(专业学位)材料工程,全日制,不区分研究方向,,专业：17(不含推免)
319,北京工商大学,统考,计算机与信息工程学院,,控制理论与控制工程,全日制,不区分研究方向,,专业：8(不含推免)
320,北京工商大学,统考,计算机与信息工程学院,,检测技术与自动化装置,全日制,不区分研究方向,,专业：5(不含推免)
321,北京工商大学,统考,计算机与信息工程学院,,模式识别与智能系统,全日制,不区分研究方向,,专业：5(不含推免)
322,北京工商大学,统考,计算机与信息工程学院,,计算机科学与技术,全日制,不区分研究方向,,专业：5(不含推免)
323,北京工商大学,统考,计算机与信息工程学院,,轻工技术与工程,全日制,轻工信息技术与工程,,研究方向：8(不含推免)
324,北京工商大学,统考,计算机与信息工程学院,,(专业学位)控制工程,全日制,不区分研究方向,,专业：26(不含推免)
325,北京工商大学,统考,计算机与信息工程学院,,(专业学位)计算机技术,全日制,不区分研究方向,,专业：24(不含推免)
326,北京工商大学,统考,计算机与信息工程学院,,(专业学位)物流工程,全日制,不区分研究方向,,专业：25(不含推免)
327,北京工商大学,统考,计算机与信息工程学院,,管理科学与工程,全日制,不区分研究方向,,专业：5(不含推免)
328,北京工商大学,统考,经济学院,,理论经济学,全日制,不区分研究方向,,专业：12(不含推免)
329,北京工商大学,统考,经济学院,,财政学,全日制,不区分研究方向,,专业：6(不含推免)
330,北京服装学院,统考,服装艺术与工程学院,,服装设计与工程,全日制,服装人体科学,,专业：15(不含推免)
331,北京服装学院,统考,服装艺术与工程学院,,服装设计与工程,全日制,服装舒适性与功能服装研究,,专业：15(不含推免)
332,北京服装学院,统考,服装艺术与工程学院,,服装设计与工程,全日制,服装设计与技术,,专业：15(不含推免)
333,北京服装学院,统考,服装艺术与工程学院,,服装设计与工程,全日制,服装工程数字化,,专业：15(不含推免)
334,北京服装学院,统考,服装艺术与工程学院,,(专业学位)纺织工程,全日制,服装人体科学,,专业：4(不含推免)
335,北京服装学院,统考,服装艺术与工程学院,,(专业学位)纺织工程,全日制,服装舒适性与功能服装研究,,专业：4(不含推免)
336,北京服装学院,统考,服装艺术与工程学院,,(专业学位)纺织工程,全日制,服装设计与技术,,专业：4(不含推免)
337,北京服装学院,统考,服装艺术与工程学院,,(专业学位)纺织工程,全日制,服装工程数字化,,专业：4(不含推免)
338,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,服饰文化与设计,,专业：19(不含推免)
339,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,服装设计与管理,,专业：19(不含推免)
340,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,服装设计与创新,,专业：19(不含推免)
341,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,服装造型与应用,,专业：19(不含推免)
342,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,戏剧影视服装研究,,专业：19(不含推免)
343,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,针织服装研究,,专业：19(不含推免)
344,北京服装学院,统考,服装艺术与工程学院,,设计学,全日制,纤维与时尚设计,,专业：19(不含推免)
345,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,服饰文化与设计,,专业：54(不含推免)
346,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,服装设计与管理,,专业：54(不含推免)
347,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,服装设计与创新,,专业：54(不含推免)
348,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,服装造型与应用,,专业：54(不含推免)
349,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,戏剧影视服装研究,,专业：54(不含推免)
350,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,针织服装研究,,专业：54(不含推免)
351,北京服装学院,统考,服装艺术与工程学院,,(专业学位)艺术,全日制,纤维与时尚设计,,专业：54(不含推免)
352,北京服装学院,统考,服饰艺术与工程学院,,(专业学位)纺织工程,全日制,工业设计工程研究,,专业：2(不含推免)
353,北京服装学院,统考,服饰艺术与工程学院,,设计学,全日制,色彩设计,,专业：6(不含推免)
354,北京服装学院,统考,服饰艺术与工程学院,,设计学,全日制,珠宝首饰设计,,专业：6(不含推免)
355,北京服装学院,统考,服饰艺术与工程学院,,设计学,全日制,鞋品与箱包设计,,专业：6(不含推免)
356,北京服装学院,统考,服饰艺术与工程学院,,设计学,全日制,工业设计,,专业：6(不含推免)
357,北京服装学院,统考,服饰艺术与工程学院,,设计学,全日制,设计管理,,专业：6(不含推免)
358,北京服装学院,统考,服饰艺术与工程学院,,(专业学位)艺术,全日制,色彩设计,,专业：32(不含推免)
359,北京服装学院,统考,服饰艺术与工程学院,,(专业学位)艺术,全日制,珠宝首饰设计,,专业：32(不含推免)
360,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,Web多媒体搜索与挖掘，网络智能信息处理,郭军、张洪刚、刘刚、徐蔚然、张闯、陈光、刘瑞芳、张彬、肖波、徐雅静、胡佳妮、邓伟洪、徐前方、高升、马占宇、李春光、李思、赵凯莉、施柏鑫,专业：427(不含推免)
361,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,宽带移动通信系统新理论及技术、无线大数据,张平、田辉、刘宝玲、张建华、冯志勇、王莹、李立华、邓钢、张治、张奇勋、范绍帅、聂高峰、朱旭振、唐晓晟,专业：427(不含推免)
362,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,未来通信与网络、智能信息处理与医疗应用,林家儒、郭莉、牛凯、贺志强、许文俊、徐文波、别志松、龚萍、林雪红、李永华、司中威、董超、王思野,专业：427(不含推免)
363,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,宽带无线移动通信、下一代网络及信息处理,温向明、武穆清、刘勇、廖青、徐春秀、苗建松、郑伟、路兆铭、郑凤、陈自清、张成良、Norman Charles Beaulieu,专业：427(不含推免)
364,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,空间通信与移动互联信息处理,张琳、苏驷希、吴晓非、顾昕钰、禹可、刘雨、朱孔林、望育梅、王生楚,专业：427(不含推免)
365,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,无线大数据和人工智能驱动的6G通信和组网,彭木根、纪晓东、靳浩、李勇、梁栋、赵中原、李景春,专业：427(不含推免)
366,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,5G网络、智能计算与数据挖掘,郑侃、赵慧、彭岳星、龙航、赵龙、王健全、吕召彪,专业：427(不含推免)
367,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,未来网络架构、软件定义网络、网络人工智能,刘韵洁、黄韬、姚海鹏、刘江、谢人超、张娇、潘恬,专业：427(不含推免)
368,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,宽带融合网络与智能控管技术,纪越峰、孙咏梅、王宏祥、李慧、黄治同、顾仁涛、张佳玮,专业：427(不含推免)
369,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,移动网络与智能计算、无线安全,陶小峰、崔琪楣、许晓东、王强、张雪菲、李娜、陈宇,专业：427(不含推免)
370,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,人工智能、物联网与大数据、网络与安全,纪阳、裘晓峰、朱新宁、詹志强、张春红、吴振宇,专业：427(不含推免)
371,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,网络数据科学与技术,杨洁、何刚、周文莉、刘芳、刘军、乔媛媛、齐勇刚,专业：427(不含推免)
372,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,无线移动通信；移动互联网及物联网信息处理,冯春燕、郭彩丽、张天魁、夏海轮、徐强、张同须,专业：427(不含推免)
373,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,移动通信,杨鸿文、桑林、张欣、高月红、韦再雪,专业：427(不含推免)
374,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,移动通信与无线网络数据分析,啜钢、李广成、刘辛越、高伟东,专业：427(不含推免)
375,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,移动互联信息处理与智能无线网络,彭涛、郭文彬、孙卓、孙少凡,专业：427(不含推免)
376,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,新型无线网络、无线大数据与边缘计算,王文博、张兴、胡春静、全庆一,专业：427(不含推免)
377,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,机器学习与计算图像，多媒体通信,门爱东、王海婴、石明军、姜竹青,专业：427(不含推免)
378,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,无线信号处理、电磁技术、物联网与人工智能,李书芳、邓力、洪卫军、尹良,专业：427(不含推免)
379,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,无人机、车联网、移动计算、智慧医疗及大数据分析,罗涛、李剑峰、郝建军、郭一珺,专业：427(不含推免)
380,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,物联网与人工智能,高泽华、孙文生、游向东、寿国础,专业：427(不含推免)
381,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,宽带移动通信与网络融合,王晓湘、张鸿涛、王冬宇,专业：427(不含推免)
382,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,通信信号处理、大数据分析及未来网络技术,赵成林、许方敏、李斌,专业：427(不含推免)
383,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,计算机视觉与模式识别,苏菲、赵志诚、赵衍运,专业：427(不含推免)
384,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,多媒体通信与交互技术、智能信号处理,孙松林、程新洲、刘玮,专业：427(不含推免)
385,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,未来移动通信、机器学习与网络多媒体,尹长川、刘丹谱、张志龙,专业：427(不含推免)
386,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,未来移动通信、网络智能化与机器学习,纪红、李曦、张鹤立,专业：427(不含推免)
387,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,智能信息处理、物联网、新无线通信技术,蒋挺、邹卫霞、陈萍,专业：427(不含推免)
388,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,认知与重构、物联网和移动互联网及机器学习,张陆勇、黄小军、陈佃军,专业：427(不含推免)
389,北京邮电大学,统考,信息与通信工程学院,,信息与通信工程,全日制,软件无线电通信,李绍胜、黄孝建,专业：427(不含推免)
390,北京印刷学院,统考,印刷与包装工程学院,,科学技术史,全日制,印刷科技史,,专业：3(不含推免)
391,北京印刷学院,统考,印刷与包装工程学院,,科学技术史,全日制,印刷科技政策,,专业：3(不含推免)
392,北京印刷学院,统考,印刷与包装工程学院,,科学技术史,全日制,印刷文物与博物馆,,专业：3(不含推免)
393,北京印刷学院,统考,印刷与包装工程学院,,科学技术史,全日制,印刷非物质文化遗产,,专业：3(不含推免)
394,北京印刷学院,统考,印刷与包装工程学院,,材料科学与工程,全日制,信息与有机光电子材料,,专业：17(不含推免)
395,北京印刷学院,统考,印刷与包装工程学院,,材料科学与工程,全日制,等离子体与材料制备,,专业：17(不含推免)
396,北京印刷学院,统考,印刷与包装工程学院,,材料科学与工程,全日制,环保包装材料与加工,,专业：17(不含推免)
397,北京印刷学院,统考,印刷与包装工程学院,,材料科学与工程,全日制,印刷电子材料与技术,,专业：17(不含推免)
398,北京印刷学院,统考,印刷与包装工程学院,,材料科学与工程,全日制,先进油墨与流变学,,专业：17(不含推免)
399,北京印刷学院,统考,印刷与包装工程学院,,图像科学与工程,全日制,数字图像处理技术,,专业：3(不含推免)
400,北京印刷学院,统考,印刷与包装工程学院,,图像科学与工程,全日制,集成化印刷生产与管理,,专业：3(不含推免)
401,北京印刷学院,统考,印刷与包装工程学院,,图像科学与工程,全日制,跨媒体颜色再现技术,,专业：3(不含推免)
402,北京印刷学院,统考,印刷与包装工程学院,,图像科学与工程,全日制,印刷标准与过程控制,,专业：3(不含推免)
403,北京印刷学院,统考,经济管理学院,,传媒经济与管理,全日制,传媒产业经济,,专业：3(不含推免)
404,北京印刷学院,统考,经济管理学院,,传媒经济与管理,全日制,传媒企业管理,,专业：3(不含推免)
405,北京印刷学院,统考,经济管理学院,,传媒经济与管理,全日制,传媒数字资源管理,,专业：3(不含推免)
406,北京印刷学院,统考,经济管理学院,,传媒经济与管理,全日制,文化产业管理,,专业：3(不含推免)
407,北京印刷学院,统考,经济管理学院,,工商管理,全日制,传媒企业会计与财务,,专业：3(不含推免)
408,北京印刷学院,统考,经济管理学院,,工商管理,全日制,传媒企业战略与营销管理,,专业：3(不含推免)
409,北京印刷学院,统考,经济管理学院,,工商管理,全日制,大数据与数字资产管理,,专业：3(不含推免)
410,北京印刷学院,统考,经济管理学院,,工商管理,全日制,文化产业项目策划与管理,,专业：3(不含推免)
411,北京印刷学院,统考,经济管理学院,,(专业学位)会计,全日制,会计制度与会计实务,,专业：66(不含推免)
412,北京印刷学院,统考,经济管理学院,,(专业学位)会计,全日制,资本运营与财务管理实务,,专业：66(不含推免)
413,北京印刷学院,统考,经济管理学院,,(专业学位)会计,全日制,企业内部控制与审计实务,,专业：66(不含推免)
414,北京印刷学院,统考,信息工程学院,,信息与通信工程,全日制,信号检测与智能控制,,专业：8(不含推免)
415,北京印刷学院,统考,信息工程学院,,信息与通信工程,全日制,图像处理与视频分析,,专业：8(不含推免)
416,北京印刷学院,统考,信息工程学院,,信息与通信工程,全日制,嵌入式系统及与物联网技术,,专业：8(不含推免)
417,北京印刷学院,统考,信息工程学院,,信息与通信工程,全日制,数字内容安全与版权管理,,专业：8(不含推免)
418,北京印刷学院,统考,信息工程学院,,信息与通信工程,全日制,大数据处理与云出版,,专业：8(不含推免)
419,北京印刷学院,统考,信息工程学院,,网络空间安全,全日制,密码应用技术,,专业：4(不含推免)
420,北京建筑大学,统考,建筑与城市规划学院,,建筑学,全日制,建筑历史与理论,,专业：9(不含推免)
421,北京建筑大学,统考,建筑与城市规划学院,,建筑学,全日制,建筑设计及其理论,,专业：9(不含推免)
422,北京建筑大学,统考,建筑与城市规划学院,,建筑学,全日制,建筑技术科学,,专业：9(不含推免)
423,北京建筑大学,统考,建筑与城市规划学院,,建筑学,全日制,城市设计,,专业：9(不含推免)
424,北京建筑大学,统考,建筑与城市规划学院,,建筑遗产保护,全日制,建筑遗产保护理论,,专业：7(不含推免)
425,北京建筑大学,统考,建筑与城市规划学院,,建筑遗产保护,全日制,建筑遗产保护规划与设计,,专业：7(不含推免)
426,北京建筑大学,统考,建筑与城市规划学院,,城乡规划学,全日制,区域发展与规划,,专业：10(不含推免)
427,北京建筑大学,统考,建筑与城市规划学院,,城乡规划学,全日制,城乡规划与设计,,专业：10(不含推免)
428,北京建筑大学,统考,建筑与城市规划学院,,城乡规划学,全日制,住房与社区建设规划,,专业：10(不含推免)
429,北京建筑大学,统考,建筑与城市规划学院,,城乡规划学,全日制,城乡发展历史与遗产保护规划,,专业：10(不含推免)
430,北京建筑大学,统考,建筑与城市规划学院,,风景园林学,全日制,风景园林历史理论与遗产保护,,专业：11(不含推免)
431,北京建筑大学,统考,建筑与城市规划学院,,风景园林学,全日制,城市园林绿地规划设计,,专业：11(不含推免)
432,北京建筑大学,统考,建筑与城市规划学院,,风景园林学,全日制,城乡开放空间规划设计,,专业：11(不含推免)
433,北京建筑大学,统考,建筑与城市规划学院,,风景园林学,全日制,风景园林生态与工程技术,,专业：11(不含推免)
434,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)建筑学,全日制,建筑遗产保护,,专业：56(不含推免)
435,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)建筑学,全日制,公共建筑设计,,专业：56(不含推免)
436,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)建筑学,全日制,建筑技术科学,,专业：56(不含推免)
437,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)建筑学,全日制,城市设计,,专业：56(不含推免)
438,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)工业设计工程,全日制,空间环境设计工程,,专业：3(不含推免)
439,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)工业设计工程,全日制,建筑产品集成与设计工程,,专业：3(不含推免)
440,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)工业设计工程,全日制,传统技艺传承与创新设计工程,,专业：3(不含推免)
441,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)城市规划,全日制,区域发展与规划,,专业：13(不含推免)
442,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)城市规划,全日制,城乡规划与设计,,专业：13(不含推免)
443,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)城市规划,全日制,住房与社区建设规划,,专业：13(不含推免)
444,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)城市规划,全日制,城乡发展历史与遗产保护规划,,专业：13(不含推免)
445,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)风景园林,全日制,风景园林历史理论与遗产保护,,专业：3(不含推免)
446,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)风景园林,全日制,城市园林绿地规划设计,,专业：3(不含推免)
447,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)风景园林,全日制,城乡开放空间规划设计,,专业：3(不含推免)
448,北京建筑大学,统考,建筑与城市规划学院,,(专业学位)风景园林,全日制,风景园林生态与工程技术,,专业：3(不含推免)
449,北京建筑大学,统考,建筑与城市规划学院,,设计学,全日制,环境设计及理论,,专业：9(不含推免)
450,北京石油化工学院,统考,化学工程学院,,材料物理与化学,全日制,化工新材料,,专业：5(不含推免)
